asset_type,substation_1,substation_2,x1,y1,x2,y2,status,specified_length_km,commissioning_year,ac_dc,underground,voltage,p_nom_max,investment_id,project_id,remarks,url,description
line,Borssele (NL),Rilland (NL),4.218787,51.424034,4.218787,51.424034,under_construction,40.0,2022,AC,False,380.0,,1731,1063,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1063,New 380 kV substation Rilland; New 380 kV double circuit line 2645MVA between Borssele and Rilland; Upgrade of existing 380 kV line Borssele-Geertruidenberg to 1975MVA.
substation,Borssele (NL),,4.218787,51.424034,,,under_construction,,2022,AC,False,380.0,,1731,1063,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1063,New 380 kV substation Rilland; New 380 kV double circuit line 2645MVA between Borssele and Rilland; Upgrade of existing 380 kV line Borssele-Geertruidenberg to 1975MVA.
line,Maritsa East 2 (BG),Vize Havza (TR),,,,,under_consideration,150.0,2036,AC,False,400.0,,1736,1066,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1066,New interconnection line BG-TR by a 150km single circuit 400kV OHL.
line,Nea Santa (GR),Babaeski (TR),22.920411,40.842266,,,under_consideration,130.0,2036,AC,False,400.0,,1738,1067,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1067,New AC 400 kV Overhead line Greece - Turkey
line,New substation on Gotland (SE),Grobina (LV),18.455518,57.470447,21.201263,56.542019,under_consideration,195.0,2036,DC,True,320.0,500.0,1740,1068,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1068,New monopolar HVDC VSC monopole sub-sea cable running from a new substation in Gotland (TBC) to Grobina in Latvia (or Ventspils or a possible a new substation inbetween Grobina and Ventspils) (TBC). This investment consists of two VSC HVDC converter stations connected via two 320kV HVDC XLPE cables.
line,Oskarshamn (SE),New substation on Gotland (SE),16.420874,57.249416,18.455518,57.470447,under_consideration,125.0,2036,DC,True,320.0,700.0,1741,1068,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1068,New monopolar HVDC VSC monopole sub-sea cable running from the vicinity of Oskarshamn in mainland Sweden (TBC) to a new substation in Gotland (TBC). This investment consists of one HVDC VSC converter station connected via two 320kV HVDC XLPE cables to a Converter Station being built as part of the LaSGo Link Gotland to Latvia investment.
line,SS Subotica 3 (RS),SS Sándorfalva (HU),19.714125,46.039762,20.128048,46.306512,under_consideration,50.6,2036,AC,False,400.0,,1742,1074,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1074,New 400 kV interconnection OHL between SS Subotica (RS) and SS Sándorfalva (HU). This is the main investment of the project and a part of the new North-South corridor for energy transmission.
line,SS Sombor 3 (RS),SS Srbobran (RS),19.167135,45.767562,19.767505,45.537959,under_consideration,80.0,2036,AC,False,400.0,,1743,1074,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1074,New 400 kV OHL from existing substation Sombor 3 to existing substation Srbobran (both in Serbia).
line,SS Srbobran (RS),SS Sremska Mitrovica 2 (RS),19.767505,45.537959,19.612854,45.015872,under_consideration,90.0,2036,AC,False,400.0,,1744,1074,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1074,New 400 kV OHL from existing substation Srbobran to existing substation Sremska Mitrovica 2 (both in Serbia).
line,Linoperamata,Thessaloniki,,,,,under_consideration,600.0,2036,DC,True,525.0,,1746,1077,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1077,The project will have a DC voltage of +/-525 kV. It will transmit 2000MW through bipolar HVDC cables. Converter technology is VSC. It will connect to LEG1 converter station of Linoperamata (Crete).
line,Thessaloniki (GR),Dubrovo (MK),22.924213,40.691429,22.145389,41.461817,under_consideration,110.0,2036,DC,False,525.0,2000.0,1747,1077,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1077,The project will have a DC voltage of +/-525 kV. It will transmit 2000MW through bipolar HVDC cables. Converter technology is VSC.
line,Dubrovo (MK),Chervena Mogila (BG),22.145389,41.461817,23.004329,42.528856,under_consideration,170.0,2036,DC,False,525.0,2000.0,1748,1077,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1077,The project will have a DC voltage of +/-525 kV. It will transmit 2000MW through bipolar HVDC cables. Converter technology is VSC.
line,Tobruk,Arachtos,,,,,under_consideration,1070.0,2036,DC,True,,,1745,1081,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1081,"The HVDC  interconnector will link Libya to Greece with XLPE or MI submarine cables, and use VSC converters."
line,Arachtos (GR),Elbasan (AL),20.9656,39.184,20.062498,41.089862,under_consideration,180.0,2036,DC,False,525.0,2000.0,1749,1081,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1081,"The HVDC  interconnector will link Greece to Albania with XLPE underground cables or OHL, and use VSC converters."
substation,New substation connection to 400kV/220kV lines in the Shannon Estuary,Not applicable - offshore connection point at Sea-Socket Platform,,,,,under_consideration,40.0,2035,AC,True,400.0,700.0,1750,1082,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1082,Floating substation platform facilitating 700-MW multiple offshore wind connections and transmitted via 220kV subsea AC cables to onshore substation(s) located along the Shannon Estuary
